Date,Eonia,Euribor1M,Euribor3M,Euribor6M,EUR1Y,EUR5Y,EUR10Y,EUR20Y,EUR30Y,LIBORON,LIBOR1M,LIBOR3M,LIBOR6M,UST1Y,UST5Y,UST10Y,UST20Y,UST30Y
2008-09-17,4.421,4.539,4.973,5.202,3.9977489999999998,3.8841059999999996,4.303796,4.747367,4.91485,4.425,4.5375,4.97375,5.2,1.5,2.52,3.41,4.12,4.08
2008-09-18,4.374,4.583,4.991,5.223,4.00324,3.9127650000000003,4.342576,4.836608,5.028904,4.34875,4.59,4.995,5.22563,1.53,2.67,3.54,4.19,4.14
2008-09-19,4.378,4.631,5.005,5.235,4.093769,4.076985,4.454839,4.909268,5.093808,4.43625,4.645,5.00375,5.23625,2.05,3.01,3.78,4.42,4.36
2008-09-22,4.38,4.765,5.029,5.242,4.132617,4.176903,4.524121,4.98493,5.175029,4.40625,4.7575,5.025,5.245,2.06,3.04,3.83,4.48,4.41
2008-09-23,4.469,4.849,5.055,5.256,4.071626,4.131651000000001,4.498364,4.951589,5.135104,4.4125,4.8425,5.0525,5.2575,2.01,3.03,3.85,4.5,4.43
2008-09-24,4.257,4.908,5.066,5.276,3.9773870000000002,4.050319,4.4421040000000005,4.874212,5.043076,4.375,4.91,5.0625,5.2675,1.9,2.91,3.8,4.48,4.4
2008-09-25,4.285,4.977,5.119,5.296,3.959851,4.086254,4.472051,4.878214,5.035074,4.38,4.9675,5.11125,5.29375,1.97,3.09,3.88,4.48,4.4
2008-09-26,4.028,5.006,5.142,5.29,3.8643199999999998,4.0186839999999995,4.441432,4.865004,5.025955000000001,4.06875,4.99625,5.13875,5.2875,1.81,3.05,3.85,4.44,4.36
2008-09-29,3.922,5.006,5.237,5.315,3.74214,3.883861,4.38756,4.812917,4.9642550000000005,3.7125,4.99625,5.2225,5.30375,1.6,2.7,3.61,4.21,4.13
2008-09-30,4.173,5.05,5.277,5.377,3.5970120000000003,3.876793,4.3381680000000005,4.70988,4.841705999999999,4.44875,5.0425,5.27375,5.37,1.78,2.98,3.85,4.43,4.31
2008-10-01,4.193,5.088,5.291,5.405,3.585038,3.903711,4.337461,4.6333910000000005,4.734362,4.26875,5.07375,5.285,5.3925,1.72,2.87,3.77,4.33,4.22
2008-10-02,4.203,5.116,5.33,5.421,3.5322080000000002,3.853528,4.307556,4.588579,4.68313,4.16125,5.0925,5.3175,5.41375,1.45,2.68,3.66,4.28,4.16
2008-10-03,4.14,5.13,5.339,5.415,3.395607,3.7883160000000005,4.204874,4.426058,4.499651,4.105,5.10875,5.3275,5.4125,1.41,2.64,3.63,4.26,4.11
2008-10-06,4.388,5.15,5.345,5.419,3.312676,3.677085,4.131793,4.375674,4.457023,4.27375,5.1225,5.3375,5.4125,1.23,2.45,3.48,4.12,3.99
2008-10-07,4.601,5.182,5.377,5.435,3.194725,3.7675730000000005,4.078564,4.2343470000000005,4.286275,4.4875,5.165,5.37125,5.43375,1.27,2.45,3.5,4.15,4.01
2008-10-08,4.51,5.197,5.393,5.438,3.194725,3.7675730000000005,4.078564,4.2343470000000005,4.286275,4.35,5.18625,5.39125,5.435,1.28,2.7,3.72,4.31,4.09
2008-10-09,3.971,5.126,5.393,5.448,3.161657,3.832118,4.192018,4.372368,4.432485,3.93625,5.10875,5.38625,5.4375,1.33,2.79,3.84,4.41,4.14
2008-10-10,3.846,5.118,5.381,5.431,3.1150029999999997,3.829075,4.243183999999999,4.451162999999999,4.5204889999999995,3.8925,5.0825,5.36625,5.42625,1.08,2.77,3.89,4.41,4.15
2008-10-13,3.757,5.024,5.318,5.367,3.10717,3.9557300000000004,4.382147,4.596349,4.66775,3.775,5.0175,5.29875,5.35125,1.08,2.77,3.89,4.41,4.15
2008-10-14,3.696,4.93,5.235,5.298,3.112285,4.004222,4.384898000000001,4.575768,4.639392,3.75,4.92625,5.225,5.2875,1.22,3.01,4.08,4.57,4.27
2008-10-15,3.697,4.867,5.168,5.235,3.139662,3.9375699999999996,4.468478,4.752955,4.847859,3.73625,4.87125,5.175,5.2475,1.14,2.9,4.04,4.57,4.25
2008-10-16,3.635,4.773,5.09,5.163,3.0761990000000003,3.8433580000000003,4.463902,4.811317,4.927391,3.75,4.78375,5.08125,5.15625,1.29,2.84,3.99,4.59,4.25
2008-10-17,3.615,4.731,5.045,5.117,3.100679,3.777778,4.3243089999999995,4.602597,4.695362,3.66125,4.7175,5.02,5.11125,1.34,2.83,3.98,4.66,4.32
2008-10-20,3.597,4.685,5.0,5.063,3.112753,3.800637,4.359338,4.648669,4.745127,3.5725,4.665,4.98625,5.055,1.69,2.82,3.91,4.6,4.26
2008-10-21,3.572,4.651,4.968,5.03,3.12268,3.725679,4.321715,4.635711,4.740412999999999,3.555,4.63125,4.95875,5.02625,1.74,2.63,3.76,4.52,4.2
2008-10-22,3.569,4.613,4.936,5.006,3.009441,3.610193,4.228075,4.558503,4.668715,3.5675,4.59625,4.925,5.00625,1.64,2.56,3.65,4.42,4.07
2008-10-23,3.567,4.605,4.921,4.992,2.9680560000000002,3.580136,4.152428,4.454624,4.555396,3.55625,4.5875,4.915,4.99313,1.61,2.57,3.63,4.34,3.99
2008-10-24,3.566,4.607,4.918,4.973,2.9264490000000003,3.564594,4.107181,4.388204,4.481892,3.54875,4.58625,4.9075,4.97625,1.6,2.64,3.76,4.44,4.11
2008-10-27,3.525,4.58,4.912,4.964,2.894859,3.536347,4.138923,4.453124,4.55788,3.5625,4.55625,4.90313,4.96375,1.57,2.67,3.79,4.43,4.12
2008-10-28,3.537,4.529,4.86,4.93,2.864187,3.5365800000000003,4.172733999999999,4.503354,4.613580000000001,3.53875,4.51375,4.85,4.935,1.53,2.75,3.89,4.51,4.19
2008-10-29,3.535,4.504,4.827,4.894,2.89436,3.555396,4.203854,4.542263,4.65509,3.54,4.475,4.8275,4.90063,1.41,2.77,3.93,4.59,4.26
2008-10-30,3.548,4.479,4.794,4.848,2.915587,3.553687,4.229568,4.589098,4.709003,3.53375,4.445,4.79375,4.8425,1.36,2.84,4.0,4.67,4.3
2008-10-31,3.587,4.434,4.76,4.804,2.863721,3.575729,4.2548129999999995,4.612086,4.731217,3.55375,4.4225,4.76875,4.80625,1.34,2.8,4.01,4.74,4.35
2008-11-03,3.48,4.412,4.733,4.786,2.9122529999999998,3.604393,4.284397,4.644781,4.764963,3.5375,4.38625,4.7375,4.78875,1.31,2.71,3.96,4.73,4.33
2008-11-04,3.454,4.368,4.7,4.754,2.904687,3.584951,4.269697,4.632524,4.753521,3.5,4.34875,4.70625,4.75875,1.28,2.56,3.81,4.58,4.2
2008-11-05,3.442,4.327,4.663,4.716,2.920519,3.540679,4.270147,4.669004,4.8021139999999995,3.49375,4.27875,4.65625,4.715,1.22,2.5,3.73,4.49,4.13
2008-11-06,3.423,4.249,4.592,4.651,2.758318,3.469869,4.2442779999999996,4.6955599999999995,4.846608,3.4625,4.2275,4.59625,4.6525,1.17,2.46,3.75,4.52,4.19
2008-11-07,3.432,4.101,4.474,4.544,2.741521,3.383793,4.177828,4.6401639999999995,4.7948889999999995,3.425,4.0775,4.4725,4.54125,1.2,2.56,3.83,4.57,4.25
2008-11-10,3.453,4.015,4.406,4.475,2.730224,3.384067,4.164669,4.617872,4.769519,3.435,3.98375,4.39125,4.4575,1.16,2.51,3.82,4.5,4.21
2008-11-11,3.66,3.954,4.343,4.399,2.6209,3.331833,4.153279,4.648502,4.814635,3.74875,3.92625,4.32125,4.38875,1.16,2.51,3.82,4.5,4.21
2008-11-12,3.138,3.914,4.286,4.345,2.401958,3.311961,4.122155,4.640371,4.815535,3.16875,3.885,4.27375,4.3325,1.03,2.37,3.75,4.44,4.17
2008-11-13,3.078,3.869,4.245,4.309,2.3841189999999997,3.265339,4.1234660000000005,4.679737,4.867967,3.07875,3.83,4.23125,4.2925,1.16,2.43,3.84,4.57,4.34
2008-11-14,3.031,3.828,4.223,4.292,2.4119479999999998,3.28734,4.112564,4.700866,4.904037000000001,3.05125,3.81625,4.22125,4.285,1.14,2.33,3.72,4.43,4.22
2008-11-17,2.999,3.777,4.191,4.262,2.338798,3.258034,4.0934669999999995,4.679906,4.881813,3.00625,3.7725,4.1875,4.25375,1.08,2.32,3.68,4.42,4.2
2008-11-18,2.957,3.722,4.153,4.214,2.339198,3.234711,4.081387,4.640939,4.830774,2.97625,3.7125,4.14875,4.21125,1.05,2.22,3.53,4.32,4.14
2008-11-19,2.922,3.678,4.12,4.17,2.278469,3.206474,4.015784,4.561634,4.748079,2.93375,3.66625,4.1075,4.1625,0.97,2.08,3.38,4.17,3.96
2008-11-20,2.913,3.612,4.076,4.117,2.141082,3.128135,3.9254569999999998,4.439225,4.61351,2.90375,3.60125,4.06,4.1075,0.87,1.94,3.1,3.87,3.64
2008-11-21,2.904,3.543,4.021,4.065,2.15493,3.149356,3.9144980000000005,4.406527,4.573412,2.89,3.52625,4.00375,4.0525,0.83,2.02,3.2,3.93,3.7
2008-11-24,2.937,3.484,3.97,4.02,2.165495,3.159021,3.913562,4.381749,4.539729,2.9,3.46875,3.97375,4.02125,0.95,2.24,3.35,4.01,3.78
2008-11-25,2.931,3.436,3.937,3.995,2.2103029999999997,3.188213,3.87111,4.297732,4.441875,2.90125,3.4225,3.93,3.995,0.95,2.06,3.11,3.85,3.63
2008-11-26,2.934,3.392,3.901,3.956,2.171677,3.188326,3.826964,4.210694999999999,4.339767,2.9,3.37125,3.90625,3.9625,0.93,2.01,2.99,3.77,3.54
2008-11-27,2.948,3.61,3.879,3.928,2.160201,3.207066,3.827527,4.195803,4.31953,2.90375,3.58,3.87375,3.93125,0.93,2.01,2.99,3.77,3.54
2008-11-28,2.968,3.574,3.853,3.897,2.102443,3.161135,3.773932,4.131743,4.251774,2.94375,3.56625,3.85125,3.90125,0.9,1.93,2.93,3.71,3.45
2008-12-01,2.934,3.523,3.816,3.859,2.108991,3.06909,3.6886349999999997,4.067465,4.195195,2.925,3.52375,3.82375,3.86375,0.81,1.71,2.72,3.51,3.22
2008-12-02,2.911,3.471,3.786,3.828,2.094664,3.068474,3.641582,3.978486,4.0915919999999995,2.9,3.47625,3.785,3.83125,0.77,1.65,2.68,3.47,3.18
2008-12-03,2.919,3.416,3.743,3.787,2.014477,3.089179,3.5424480000000003,3.7760089999999997,3.8538,2.90375,3.415,3.7475,3.79625,0.7,1.6,2.67,3.45,3.17
2008-12-04,2.896,3.335,3.669,3.71,1.972609,3.047671,3.587733,3.6680019999999995,3.289771,2.89,3.32625,3.675,3.71625,0.61,1.51,2.55,3.35,3.06
2008-12-05,2.894,3.229,3.563,3.624,2.055617,3.096725,3.643526,3.829475,3.54964,2.8725,3.215,3.5675,3.63125,0.54,1.67,2.67,3.41,3.11
2008-12-08,2.867,3.157,3.488,3.563,2.109487,3.1539759999999997,3.697604,3.898313,3.6181019999999995,2.865,3.15125,3.4975,3.575,0.53,1.76,2.77,3.45,3.16
2008-12-09,2.941,3.104,3.428,3.514,2.169571,3.238078,3.7810879999999996,4.027579,3.7997730000000005,2.94,3.09375,3.42,3.51625,0.49,1.61,2.67,3.35,3.06
2008-12-10,2.347,3.062,3.376,3.466,2.128487,3.247856,3.811435,4.099359,3.9062309999999996,2.325,3.045,3.3775,3.47,0.49,1.62,2.69,3.39,3.09
2008-12-11,2.322,3.02,3.329,3.417,2.104953,3.225791,3.8198489999999996,4.1253459999999995,3.925298,2.2775,3.01125,3.32875,3.41875,0.51,1.55,2.64,3.35,3.07
2008-12-12,2.306,2.99,3.282,3.369,2.085277,3.195208,3.809221,4.132366,3.933644,2.275,2.9725,3.28875,3.3725,0.5,1.55,2.6,3.36,3.07
2008-12-15,2.293,2.954,3.243,3.334,2.103431,3.222852,3.8823449999999995,4.229931,4.014057,2.24375,2.94125,3.2475,3.335,0.5,1.5,2.53,3.29,2.98
2008-12-16,2.303,2.915,3.204,3.298,2.065843,3.1882580000000003,3.827225,4.136217,3.895598,2.20375,2.905,3.2025,3.30125,0.45,1.34,2.37,3.16,2.86
2008-12-17,2.249,2.873,3.155,3.243,1.9364150000000002,3.061416,3.727936,4.013411,3.739149,2.195,2.84875,3.145,3.24375,0.45,1.35,2.2,3.01,2.66
2008-12-18,2.237,2.842,3.125,3.202,1.923314,3.034456,3.713308,3.9564230000000005,3.631218,2.1625,2.81625,3.11313,3.20188,0.43,1.26,2.08,2.86,2.53
2008-12-19,2.234,2.804,3.082,3.165,1.8975330000000001,2.977034,3.7058120000000003,3.993686,3.6796949999999997,2.135,2.7975,3.07625,3.16313,0.44,1.35,2.13,2.89,2.55
2008-12-22,2.235,2.772,3.053,3.132,1.874261,2.9621060000000003,3.684746,3.969264,3.6549379999999996,2.1425,2.75688,3.04938,3.1325,0.4,1.4,2.16,2.92,2.6
2008-12-23,2.251,2.743,3.019,3.092,1.8661729999999999,2.951667,3.687038,3.985494,3.670804,2.115,2.73063,3.01125,3.08625,0.41,1.53,2.18,2.93,2.63
2008-12-24,2.225,2.711,2.991,3.061,1.871276,2.9539459999999997,3.6860720000000002,3.983389,3.6762099999999998,2.1775,2.70938,2.98688,3.05688,0.4,1.54,2.2,2.94,2.63
2008-12-29,2.234,2.692,2.973,3.037,1.817993,2.9452130000000003,3.6757809999999997,3.972257,3.6617900000000003,2.14375,2.68,2.96438,3.035,0.36,1.45,2.13,2.94,2.63
2008-12-30,2.265,2.634,2.928,3.0,1.8438139999999998,2.950697,3.68822,3.984346,3.6721230000000005,2.125,2.62125,2.925,3.0025,0.34,1.47,2.11,2.88,2.58
2008-12-31,2.352,2.603,2.892,2.971,1.84939,2.951955,3.688186,3.982746,3.6741639999999998,2.2075,2.58875,2.89375,2.9775,0.37,1.55,2.25,3.05,2.69
2009-01-02,2.221,2.57,2.859,2.945,1.7885419999999999,2.934726,3.670464,3.963312,3.653435,2.1425,2.555,2.84875,2.94563,0.4,1.72,2.46,3.22,2.83
2009-01-05,2.212,2.543,2.822,2.913,1.781239,2.910637,3.708792,4.039394000000001,3.731406,2.11375,2.52375,2.81375,2.91063,0.43,1.67,2.49,3.37,3.0
2009-01-06,2.177,2.512,2.797,2.882,1.7971560000000002,2.9743,3.8139220000000003,4.21066,3.920267,2.10625,2.50438,2.7825,2.88313,0.45,1.68,2.51,3.41,3.04
2009-01-07,2.181,2.48,2.762,2.845,1.6549639999999999,2.9667779999999997,3.8160839999999996,4.317198,4.143363,2.1,2.47,2.75563,2.84563,0.44,1.66,2.52,3.41,3.05
2009-01-08,2.159,2.449,2.729,2.811,1.590652,2.937475,3.7803269999999998,4.272615,4.106797,2.09,2.43375,2.71875,2.80813,0.44,1.6,2.47,3.4,3.04
2009-01-09,2.15,2.412,2.692,2.765,1.472082,2.866637,3.7290620000000003,4.224142,4.049343,2.07125,2.40188,2.68875,2.76813,0.43,1.51,2.43,3.39,3.04
2009-01-12,2.144,2.377,2.653,2.716,1.44836,2.8654990000000002,3.7264180000000002,4.224975,4.052115000000001,2.07,2.36688,2.64813,2.715,0.43,1.45,2.34,3.3,2.99
2009-01-13,2.123,2.326,2.612,2.671,1.437639,2.834478,3.71671,4.263619,4.124217,2.0625,2.317,2.6075,2.6725,0.43,1.44,2.33,3.3,3.0
2009-01-14,2.115,2.278,2.572,2.631,1.444915,2.81514,3.7187940000000004,4.303553,4.188962,2.05875,2.26438,2.56125,2.62738,0.42,1.36,2.24,3.17,2.89
2009-01-15,2.117,2.2,2.51,2.572,1.416988,2.822222,3.6813480000000003,4.20458,4.054302,2.04875,2.18625,2.5,2.56875,0.42,1.36,2.23,3.16,2.86
2009-01-16,2.11,2.116,2.453,2.531,1.404009,2.889411,3.736815,4.282966,4.179513,2.03625,2.10938,2.45,2.53125,0.43,1.47,2.36,3.22,2.89
2009-01-19,2.12,2.066,2.41,2.487,1.417158,2.876282,3.761454,4.343145,4.236111,2.03625,2.04875,2.4075,2.48438,0.43,1.47,2.36,3.22,2.89
2009-01-20,2.147,2.029,2.37,2.447,1.370983,2.887426,3.7788980000000003,4.339353,4.208108,2.0775,2.01125,2.36875,2.445,0.42,1.48,2.4,3.3,2.97
2009-01-21,1.498,1.974,2.312,2.39,1.321656,2.906466,3.814981,4.379245,4.2418260000000005,1.40625,1.95,2.3075,2.39125,0.43,1.6,2.56,3.51,3.15
2009-01-22,1.248,1.913,2.254,2.341,1.274705,2.921071,3.887601,4.412433999999999,4.1875480000000005,1.14375,1.89875,2.25313,2.34,0.42,1.61,2.62,3.61,3.25
2009-01-23,1.204,1.862,2.199,2.294,1.2363520000000001,2.8731880000000003,3.887002,4.578015,4.498297,1.125,1.84375,2.19,2.2925,0.46,1.64,2.65,3.65,3.32
2009-01-26,1.228,1.812,2.149,2.252,1.378852,3.056304,4.038641,4.687202,4.5708400000000005,1.115,1.8,2.1425,2.25,0.47,1.67,2.7,3.71,3.39
2009-01-27,1.193,1.785,2.13,2.239,1.378225,3.115557,4.062825,4.606078,4.405794,1.11125,1.77,2.1325,2.23625,0.47,1.59,2.59,3.57,3.26
2009-01-28,1.209,1.771,2.115,2.214,1.310649,3.006663,3.928293,4.470148,4.290383,1.10125,1.76625,2.1175,2.22,0.48,1.7,2.71,3.73,3.44
2009-01-29,1.228,1.758,2.101,2.194,1.2960530000000001,2.998303,3.9468419999999997,4.380058,4.06349,1.12125,1.755,2.10375,2.19813,0.51,1.87,2.87,3.85,3.57
2009-01-30,1.273,1.745,2.086,2.176,1.265332,3.016111,4.022975,4.431585,4.060091000000001,1.175,1.7425,2.09063,2.18563,0.51,1.85,2.87,3.86,3.58
2009-02-02,1.211,1.735,2.077,2.162,1.30251,2.956978,4.014131,4.462962999999999,4.099221,1.1275,1.73,2.07625,2.16313,0.51,1.75,2.76,3.75,3.47
2009-02-03,1.219,1.723,2.064,2.153,1.2404389999999998,2.926663,3.994264,4.444749,4.081264,1.125,1.72,2.06125,2.155,0.53,1.88,2.89,3.88,3.64
2009-02-04,1.201,1.711,2.053,2.143,1.268082,2.989297,4.0498959999999995,4.531823999999999,4.200588,1.1175,1.705,2.05125,2.145,0.53,1.91,2.95,3.88,3.65
2009-02-05,1.186,1.698,2.039,2.127,1.181447,2.90016,3.99398,4.519903,4.216781,1.11625,1.69,2.03875,2.13188,0.54,1.89,2.95,3.86,3.63
2009-02-06,1.191,1.692,2.022,2.108,1.158934,2.924368,4.038055,4.543876999999999,4.2068010000000005,1.12125,1.685,2.02125,2.1075,0.57,1.97,3.05,3.94,3.7
2009-02-09,1.187,1.68,2.005,2.086,1.1797549999999999,2.9471689999999997,4.030854,4.507154,4.1563,1.1175,1.67625,2.00438,2.09063,0.6,1.99,3.07,3.91,3.69
2009-02-10,1.291,1.668,1.989,2.069,1.211231,2.899947,4.011108999999999,4.494242,4.135505,1.21125,1.65875,1.9925,2.07625,0.6,1.79,2.9,3.77,3.54
2009-02-11,1.245,1.659,1.975,2.054,1.1868020000000001,2.827195,3.95338,4.430978,4.063968,1.17375,1.64988,1.9775,2.06313,0.6,1.76,2.78,3.69,3.45
2009-02-12,1.229,1.647,1.959,2.036,1.11805,2.7459860000000003,3.806675,4.340076,4.072306,1.15875,1.63375,1.95625,2.03938,0.58,1.73,2.75,3.71,3.47
2009-02-13,1.235,1.63,1.943,2.025,1.1264319999999999,2.791243,3.852179,4.351672,4.052339,1.145,1.61125,1.935,2.03063,0.61,1.88,2.89,3.91,3.68
2009-02-16,1.243,1.613,1.927,2.013,1.0775190000000001,2.747725,3.829257,4.314449,3.9980059999999997,1.13125,1.5925,1.92313,2.0175,0.61,1.88,2.89,3.91,3.68
2009-02-17,1.281,1.603,1.912,1.997,1.064778,2.696391,3.813252,4.327424,4.02176,1.14375,1.59125,1.91125,1.99938,0.61,1.65,2.64,3.7,3.47
2009-02-18,1.281,1.59,1.9,1.986,1.086147,2.701848,3.8109800000000003,4.355803,4.081543,1.1475,1.58125,1.89875,1.98813,0.64,1.81,2.74,3.77,3.54
2009-02-19,1.281,1.582,1.888,1.982,1.148819,2.830036,3.89925,4.471913,4.2330559999999995,1.1825,1.57375,1.885,1.9825,0.67,1.89,2.85,3.92,3.68
2009-02-20,1.295,1.576,1.875,1.976,1.1146340000000001,2.777146,3.854401,4.425147,4.180966000000001,1.1775,1.56938,1.8775,1.97688,0.64,1.81,2.78,3.82,3.56
2009-02-23,1.302,1.571,1.867,1.975,1.104095,2.760109,3.8113379999999997,4.413328,4.214743,1.18875,1.565,1.86813,1.975,0.69,1.84,2.78,3.79,3.53
2009-02-24,1.289,1.561,1.858,1.963,1.057337,2.715406,3.781244,4.3737010000000005,4.159257,1.19125,1.55625,1.85875,1.96813,0.71,1.89,2.8,3.77,3.49
2009-02-25,1.295,1.553,1.848,1.951,1.021601,2.701275,3.7842029999999998,4.380771,4.13981,1.1825,1.54875,1.84938,1.955,0.75,2.06,2.95,3.88,3.59
2009-02-26,1.306,1.543,1.835,1.942,1.0445879999999998,2.830025,3.896736,4.476691000000001,4.226552,1.1925,1.5375,1.83563,1.94625,0.73,2.07,2.98,3.93,3.66
2009-02-27,1.374,1.53,1.825,1.933,1.008168,2.788909,3.8528309999999997,4.435293,4.189889,1.25,1.52375,1.82813,1.93875,0.72,1.99,3.02,3.98,3.71
2009-03-02,1.28,1.518,1.811,1.919,0.9925219999999999,2.745158,3.855141,4.449784999999999,4.1880180000000005,1.19125,1.50813,1.81375,1.92188,0.67,1.86,2.91,3.89,3.64
2009-03-03,1.284,1.5,1.799,1.899,0.960468,2.752359,3.8848510000000003,4.481778,4.206780999999999,1.19375,1.4925,1.79875,1.90438,0.68,1.87,2.93,3.92,3.67
2009-03-04,1.283,1.478,1.778,1.884,0.9338219999999999,2.7669330000000003,3.943825,4.57763,4.314744999999999,1.2,1.47125,1.77938,1.89125,0.71,1.97,3.01,3.96,3.69
2009-03-05,1.277,1.447,1.757,1.869,0.9364979999999999,2.719354,3.8492839999999995,4.464185,4.208480000000001,1.19375,1.4425,1.75438,1.87063,0.66,1.82,2.83,3.76,3.51
2009-03-06,1.261,1.398,1.726,1.842,0.943675,2.704588,3.801131,4.395384,4.1401330000000005,1.18688,1.38625,1.73188,1.85563,0.67,1.83,2.83,3.74,3.5
2009-03-09,1.243,1.361,1.703,1.825,0.993892,2.725308,3.774983,4.347501,4.0971589999999996,1.17375,1.36,1.70875,1.82938,0.69,1.9,2.89,3.83,3.59
2009-03-10,1.335,1.325,1.687,1.817,0.9820969999999999,2.775337,3.8217230000000004,4.381016000000001,4.125426,1.21375,1.31188,1.68563,1.82813,0.71,1.99,2.99,3.94,3.7
2009-03-11,0.845,1.29,1.663,1.8,1.036184,2.8472009999999996,3.9012580000000003,4.473799,4.22518,0.77375,1.28875,1.66563,1.815,0.71,1.96,2.95,3.88,3.67
2009-03-12,0.851,1.271,1.65,1.79,0.986234,2.781273,3.8330300000000004,4.4355709999999995,4.222937,0.79,1.265,1.64875,1.80125,0.7,1.92,2.89,3.82,3.63
2009-03-13,0.855,1.248,1.64,1.78,0.9812489999999999,2.8112939999999997,3.8732309999999996,4.5257309999999995,4.361027,0.78688,1.24,1.6425,1.7925,0.67,1.87,2.89,3.84,3.66
2009-03-16,0.865,1.231,1.629,1.774,0.9612350000000001,2.8136099999999997,3.8893739999999997,4.557691,4.400978,0.77938,1.225,1.625,1.78313,0.69,1.91,2.97,3.93,3.76
2009-03-17,0.885,1.214,1.614,1.763,0.963879,2.860116,3.946712,4.615141,4.452383,0.77875,1.21,1.61188,1.77375,0.69,2.0,3.02,3.99,3.83
2009-03-18,0.888,1.204,1.602,1.752,0.954982,2.8939,3.9702559999999996,4.5917959999999995,4.388849,0.8025,1.1975,1.60375,1.76375,0.6,1.54,2.51,3.65,3.57
2009-03-19,0.901,1.19,1.584,1.734,0.9477110000000001,2.8386099999999996,3.8639870000000003,4.484401,4.321282,0.80375,1.185,1.58125,1.74188,0.6,1.64,2.61,3.64,3.62
2009-03-20,0.92,1.184,1.574,1.723,0.893367,2.748838,3.784221,4.433928,4.296538,0.81625,1.1725,1.56625,1.73125,0.6,1.66,2.65,3.67,3.65
2009-03-23,0.937,1.172,1.56,1.712,0.9220280000000001,2.762161,3.795038,4.419366,4.253096,0.83438,1.16625,1.55688,1.72125,0.6,1.69,2.68,3.7,3.69
2009-03-24,0.931,1.167,1.556,1.709,0.9712219999999999,2.816202,3.8580089999999996,4.507498,4.3596639999999995,0.8675,1.16188,1.55438,1.71875,0.62,1.7,2.68,3.64,3.6
2009-03-25,0.971,1.163,1.548,1.705,0.96919,2.827995,3.8585760000000002,4.5207180000000005,4.397787,0.87625,1.1575,1.5475,1.71125,0.6,1.84,2.81,3.76,3.73
2009-03-26,0.979,1.155,1.538,1.7,0.968037,2.825986,3.8407169999999997,4.499805,4.387453,0.87375,1.15063,1.5325,1.705,0.57,1.8,2.76,3.69,3.66
2009-03-27,0.972,1.148,1.531,1.693,0.9184709999999999,2.754743,3.802892,4.409267,4.21459,0.885,1.14375,1.525,1.695,0.58,1.79,2.78,3.66,3.62
2009-03-30,0.964,1.135,1.52,1.68,0.896316,2.716113,3.7880910000000005,4.399639,4.192371,0.91625,1.12688,1.515,1.68625,0.58,1.72,2.73,3.64,3.6
2009-03-31,1.636,1.121,1.51,1.67,0.880698,2.703401,3.773289,4.37576,4.162337,1.3175,1.1175,1.50625,1.6775,0.57,1.67,2.71,3.61,3.56
2009-04-01,0.96,1.105,1.498,1.656,0.860283,2.692094,3.773086,4.406048,4.215497,0.8725,1.10688,1.49375,1.65938,0.58,1.65,2.68,3.54,3.51
2009-04-02,0.891,1.086,1.483,1.646,0.935953,2.797475,3.841857,4.486179,4.334528,0.85625,1.07438,1.48,1.65063,0.59,1.74,2.77,3.63,3.57
2009-04-03,0.826,1.076,1.479,1.653,1.0111860000000001,2.8377779999999997,3.8679120000000005,4.493983999999999,4.3262339999999995,0.80625,1.0675,1.47875,1.65688,0.6,1.87,2.91,3.77,3.7
2009-04-06,0.786,1.055,1.466,1.644,1.020774,2.859146,3.875596,4.536923000000001,4.418325,0.76125,1.045,1.47188,1.65375,0.6,1.9,2.95,3.82,3.73
2009-04-07,1.006,1.035,1.453,1.632,0.970057,2.838491,3.880464,4.547098,4.416536,0.79875,1.01625,1.45,1.64,0.6,1.87,2.93,3.79,3.72
2009-04-08,0.858,1.021,1.445,1.624,0.971966,2.833845,3.887225,4.519364,4.341882,0.7725,1.005,1.4425,1.63125,0.59,1.83,2.86,3.74,3.66
2009-04-09,0.958,1.011,1.435,1.618,0.9892920000000001,2.85068,3.932757,4.576397,4.390561,0.84125,0.99375,1.42813,1.62438,0.6,1.9,2.96,3.85,3.76
2009-04-14,0.891,1.0,1.423,1.609,0.980663,2.7905159999999998,3.8781190000000003,4.527975,4.343312999999999,0.79875,0.9925,1.4225,1.61625,0.54,1.71,2.8,3.73,3.64
2009-04-15,0.92,0.992,1.415,1.602,0.9606819999999999,2.7370080000000003,3.835288,4.515319,4.354335,0.795,0.98875,1.4125,1.6075,0.54,1.71,2.82,3.75,3.66
2009-04-16,0.974,0.991,1.41,1.597,1.009351,2.791873,3.879573,4.537273,4.360211,0.82875,0.9875,1.41125,1.60063,0.54,1.79,2.86,3.81,3.72
2009-04-17,0.964,0.992,1.405,1.595,1.0680020000000001,2.826478,3.907785,4.542618,4.3441160000000005,0.86375,0.98938,1.40688,1.59938,0.57,1.91,2.98,3.91,3.79
2009-04-20,0.978,0.999,1.405,1.599,1.073713,2.77667,3.856091,4.488653,4.2889610000000005,0.85875,0.9925,1.4075,1.6075,0.54,1.82,2.88,3.8,3.69
2009-04-21,1.0,1.005,1.405,1.6,1.060262,2.737573,3.7974160000000006,4.43484,4.252917,0.85,0.9975,1.40813,1.60875,0.53,1.87,2.94,3.86,3.74
